O1,O2,O3,O4,O5,O6,O7,H_exact,G_exact,K_exact,H_L_exact,H_R_exact,H_ctrap,G_ctrap,K_ctrap,H_mid,G_mid,K_mid,model,param,layer,type,n
-0.11557323578745127,-0.061239405535161495,-0.027096546022221446,0.00016355953266611323,0.02741631679236889,0.06127290707081556,0.11557186115533113,0.08357963919040175,-0.0010904391004840255,0.6608989588506983,0.05529195011042609,0.05518344293368097,0.07649365675752051,-0.0006868068157066331,0.621638499109284,0.06125615630298853,-0.0023966369047533076,0.720875438439706,GPT2-Medium,transformer.h.2.attn.c_attn.weight,2,attn_input,3145728
-0.0735667236149311,-0.04154466278851032,-0.0191181858535856,5.0793485570466146e-05,0.01926875952631235,0.04170376155525446,0.07368655409663916,0.052049937909565094,0.000865771926507594,0.6210274406439965,0.03228906998093322,0.032359809470379065,0.048802977573359385,0.00022198196083968947,0.5901317832938081,0.04162421217188239,0.0006908454551129542,0.6538642213942772,GPT2-Medium,transformer.h.2.attn.c_proj.weight,2,attn_output,1048576
-0.11760789155960083,-0.06697596795856953,-0.029959889594465494,0.0024082650197669864,0.03479665145277977,0.07170597463846207,0.12253402918577194,0.08379180450218635,0.0008481867609804373,0.6047435497115607,0.05059995092554303,0.050745155657235586,0.07966643752297387,0.0008826881071670904,0.5791906964991042,0.0693409712985158,-0.0006238978054471292,0.6323295463481686,GPT2-Medium,transformer.h.2.mlp.c_fc.weight,2,ffn_input,4194304
-0.08817266207188368,-0.05084375664591789,-0.023610648000612855,3.6501512568065664e-06,0.023611617973074317,0.05083446949720383,0.08812478464096785,0.06199371298715434,-0.0015144457035527797,0.609978873472226,0.03790607165168319,0.03772363876884662,0.05840033572167158,-0.000323947812369487,0.5802191124696789,0.05083911307156086,-0.00016313670937109266,0.6347238028989551,GPT2-Medium,transformer.h.2.mlp.c_proj.weight,2,ffn_output,4194304
-0.12628996931016445,-0.06921734288334846,-0.03125546686351299,9.842848521657288e-05,0.031394675839692354,0.06940055452287197,0.1264904886484146,0.09041935993451183,-3.7065696123242646e-05,0.6415638489906252,0.05798961656699655,0.058029968598711734,0.08363200089661404,-0.00020127794391991348,0.60553648725491,0.06930894870311022,-9.843844961557804e-05,0.6858072399489508,GPT2-Medium,transformer.h.3.attn.c_attn.weight,3,attn_input,3145728
-0.07438441924750805,-0.042869445867836475,-0.020042431307956576,-5.8709210861707106e-05,0.020010616164654493,0.04290049895644188,0.07430329639464617,0.05225634299232493,0.0007587754271480239,0.6083090214743943,0.03179810965912694,0.031777900083856066,0.049335299961967394,0.0001741996127619533,0.5797227342861643,0.04288497241213918,0.0017310435564928943,0.6332909994993527,GPT2-Medium,transformer.h.3.attn.c_proj.weight,3,attn_output,1048576
-0.12150120735168457,-0.07033485360443592,-0.0327222840860486,0.0005856525676790625,0.034039630088955164,0.0715586356818676,0.12276680674403906,0.08525068362813594,0.0014696462018899939,0.6005607854117211,0.051115530658372786,0.05128090437482616,0.0811628507799469,0.0009487891990720645,0.5758260783880095,0.07094674464315176,0.0003698333329985932,0.6254906437692835,GPT2-Medium,transformer.h.3.mlp.c_fc.weight,3,ffn_input,4194304
-0.0918791675940156,-0.0529898377135396,-0.02459213393740356,-1.8763971638691146e-05,0.02455426729284227,0.05293724872171879,0.09182804357260466,0.06432497341396544,-0.0022495566467212276,0.6084636399227698,0.039286335645289674,0.03899247927750393,0.060838333040010184,-2.4002632431311932e-05,0.5804045765819937,0.052963543217629194,-0.00014218316627291643,0.6351577035898966,GPT2-Medium,transformer.h.3.mlp.c_proj.weight,3,ffn_output,4194304
-0.12897038459777832,-0.07196851074695587,-0.03305155225098133,3.744129753613379e-05,0.03316271025687456,0.07201384752988815,0.12897187285125256,0.09171996170071382,0.0001320805607858516,0.6290109025258425,0.057679101216104874,0.05770661056189854,0.08556310541462153,-7.635470889872588e-05,0.5961885646372866,0.07199117913842201,-0.00020520439096556866,0.6658037735863702,GPT2-Medium,transformer.h.4.attn.c_attn.weight,4,attn_input,3145728
-0.07726053986698389,-0.04478795547038317,-0.02094049984589219,-6.88477894073003e-06,0.020950271282345057,0.04473848361521959,0.07731122523546219,0.05421076106392252,0.00023718675004972222,0.6051960803876089,0.03278888599159006,0.032827394229840164,0.05129184131510556,0.0008173628301478676,0.5776424259235998,0.04476321954280138,-0.00039879054329388205,0.6293168539098618,GPT2-Medium,transformer.h.4.attn.c_proj.weight,4,attn_output,1048576
-0.12128299009054899,-0.07027571275830269,-0.03268880909308791,0.0005155549151822925,0.033815773203969,0.07143318839371204,0.12252947315573692,0.08504778260287939,5.963769191876928e-05,0.6006440358162747,0.051111201026970976,0.05105568573266628,0.08094166679074988,0.001051607538689569,0.5757468362117981,0.07085445057600737,0.0008917280708373741,0.6256060117177338,GPT2-Medium,transformer.h.4.mlp.c_fc.weight,4,ffn_input,4194304
-0.0921015776693821,-0.053240071050822735,-0.024762232787907124,1.416313943991554e-05,0.024801634484902024,0.05319207813590765,0.09196606650948524,0.06453022569825607,-0.0028055412167441616,0.6068960443256232,0.039329809889688,0.03899646754173458,0.06100377949769609,-0.0006262883974396775,0.5787968273750317,0.05321607459336519,-0.0007170689906958221,0.6318756970230743,GPT2-Medium,transformer.h.4.mlp.c_proj.weight,4,ffn_output,4194304
-0.12804297544062138,-0.07229641266167164,-0.033405906055122614,-4.2657928133849055e-05,0.033354364801198244,0.07217573560774326,0.1277659758925438,0.09052609679169708,-0.0004215013731433753,0.621642769548574,0.056325567676882383,0.05622421937514333,0.08484542125370353,-0.0005937339739778904,0.5904424100405976,0.07223607413470745,-0.0002447613473202792,0.6542737916664121,GPT2-Medium,transformer.h.5.attn.c_attn.weight,5,attn_input,3145728
-0.08416163921356201,-0.04871041886508465,-0.022750818403437734,4.5848595618736e-05,0.022797094890847802,0.04868256114423275,0.0841268626973033,0.058994140518492534,-0.0005978573627934753,0.605191862448859,0.035724576272087555,0.035680971275824834,0.055840410699602216,-0.0006191157226615948,0.5780636186312308,0.0486964900046587,-0.0012275516374787238,0.6301305730907782,GPT2-Medium,transformer.h.5.attn.c_proj.weight,5,attn_output,1048576
-0.12018898315727711,-0.06925135850906372,-0.03183601377531886,0.0010723219020292163,0.03416025172919035,0.07154055126011372,0.12249597255140543,0.08454899726058422,0.0007179187453269321,0.6013855931750919,0.05084989817173146,0.05084319956809985,0.08055748051265255,0.0011431609469681732,0.5767239134059193,0.07039595488458872,0.0010266850362960834,0.6274816873137355,GPT2-Medium,transformer.h.5.mlp.c_fc.weight,5,ffn_input,4194304
-0.09176079276949167,-0.05304198618978262,-0.02472718828357756,1.5584130778734107e-05,0.024755045538768172,0.053006742149591446,0.09170426148921251,0.06448529101668589,-0.0029496593690392686,0.6073736606972634,0.03935815932276172,0.038975175209104,0.0608430509455502,-0.00028805064615893054,0.5788072902369401,0.05302436416968703,-0.0006262432637203441,0.6317040408423876,GPT2-Medium,transformer.h.5.mlp.c_proj.weight,5,ffn_output,4194304
-0.12311257421970367,-0.07033942826092243,-0.03256635135039687,-0.00010538273636484519,0.03238395508378744,0.0700992438942194,0.12302064336836338,0.08619236764330022,0.0006462730187945861,0.6135245452642089,0.052838405744547484,0.05292386058265509,0.0815466534695588,0.0007671211036613423,0.5856064082316579,0.07021933607757092,-0.00020947858251496557,0.6450606103485904,GPT2-Medium,transformer.h.6.attn.c_attn.weight,6,attn_input,3145728
-0.09060666244477034,-0.0521549116820097,-0.024311149725690484,-7.034693408058956e-05,0.02437004493549466,0.05211591813713312,0.0905559379607439,0.06349708286606605,0.0012469343532192359,0.6081968511053284,0.03862388211551056,0.03861356959152038,0.060123715695226565,0.0013831371116171753,0.580795163751162,0.05213541490957141,0.0009753477886481033,0.635275493511068,GPT2-Medium,transformer.h.6.attn.c_proj.weight,6,attn_output,1048576
-0.11909852735698223,-0.06862539984285831,-0.03161197016015649,0.0011917401570826769,0.03409578464925289,0.07122304290533066,0.12176848109811544,0.08396722250210402,0.0010243570659557435,0.6003466375571643,0.05037167848466137,0.05044720090364346,0.0800034255371429,0.0011438530665522227,0.5761682225702495,0.06992422137409449,0.0015313917273473755,0.6262467075199398,GPT2-Medium,transformer.h.6.mlp.c_fc.weight,6,ffn_input,4194304
-0.09298464376479387,-0.05375750456005335,-0.025073733646422625,4.005295522802044e-05,0.025112960021942854,0.05370271857827902,0.09290513955056667,0.06515486289643066,-0.002878153248231386,0.6061155346497392,0.03965852980711578,0.03932421931188527,0.06166362308431417,-0.0006723680384926715,0.5786948607631939,0.053730111569166183,-0.0012552727724818341,0.631410794077293,GPT2-Medium,transformer.h.6.mlp.c_proj.weight,6,ffn_output,4194304
-0.12060631811618805,-0.06933131627738476,-0.03228281810879707,-4.835434629058e-05,0.0321486871689558,0.06912085227668285,0.12046636082231998,0.08421848186892944,-0.00019784902506839918,0.6083862415534257,0.051228719427607615,0.051246011879539,0.07995102694258094,-2.2673144351811105e-05,0.5820641877096319,0.0692260842770338,-0.0008216217146235682,0.637914073522706,GPT2-Medium,transformer.h.7.attn.c_attn.weight,7,attn_input,3145728
-0.09536955878138542,-0.05499949399381876,-0.025726885301992297,4.1321738535771146e-05,0.025660555576905608,0.05504310131072998,0.09531726874411106,0.06668609017422306,-0.0006419842158914458,0.6055323606126162,0.0403698776677686,0.040391293538677556,0.06326720182551071,-0.001528532570725705,0.5795264550159623,0.05502129765227437,-0.0003547368185227465,0.6329339391763712,GPT2-Medium,transformer.h.7.attn.c_proj.weight,7,attn_output,1048576
-0.11868544854223728,-0.06875336915254593,-0.03200962673872709,0.0005602212331723422,0.033239349722862244,0.07004517316818237,0.12017990928143263,0.08329694426435784,0.0016203886341205145,0.6002286404464872,0.04991274995089415,0.05008167326739049,0.07934323977679014,0.0017442778938296882,0.5757412729781756,0.06939927116036415,0.0012346062604590368,0.6254258094472529,GPT2-Medium,transformer.h.7.mlp.c_fc.weight,7,ffn_input,4194304
-0.09745966363698244,-0.05637569073587656,-0.026373523520305753,3.794142685364932e-05,0.02630257047712803,0.056329439394176006,0.09743123780936003,0.0683656618912633,-0.002419037116242492,0.6059796634687606,0.04153330785787011,0.0413230937135035,0.06466134075890295,-0.0009842924262253147,0.5784627345225271,0.05635256506502628,-0.001083661367205908,0.6309154130109443,GPT2-Medium,transformer.h.7.mlp.c_proj.weight,7,ffn_output,4194304
-0.12179121281951666,-0.0702552329748869,-0.03271976625546813,3.158527943014633e-05,0.03290711063891649,0.07046604715287685,0.12207224126905203,0.0850585407571539,0.0008261379788345796,0.605344761209399,0.051450870999977194,0.05152861308694131,0.08087855408666655,0.001129483451736475,0.5796552049739071,0.07036064006388187,0.0010491918421692752,0.6332964603234117,GPT2-Medium,transformer.h.8.attn.c_attn.weight,8,attn_input,3145728
-0.09879962354898453,-0.0574877830222249,-0.027016926323994994,3.660346192191355e-05,0.026899764547124505,0.05737462732940912,0.09876313246786594,0.06941623695180626,-0.000679616509547936,0.6034509231054697,0.0418763791112919,0.04190220542285911,0.06558918999508023,-0.0010052626121593567,0.5755859461929299,0.05743120517581701,-0.0016224856860402508,0.6252962335805948,GPT2-Medium,transformer.h.8.attn.c_proj.weight,8,attn_output,1048576
-0.11795605067163706,-0.06800510175526142,-0.03152739396318793,0.0009141653426922858,0.03342306986451149,0.07009464874863625,0.12017678283154964,0.08302434498858262,0.0016906561858271703,0.6008474488095654,0.04979546048642707,0.04997447126452312,0.07913129887310788,0.0013534585360377438,0.5766519032673582,0.06904987525194883,0.0018915045612836246,0.6270191258260074,GPT2-Medium,transformer.h.8.mlp.c_fc.weight,8,ffn_input,4194304
-0.09357465710490942,-0.05432114005088806,-0.025468994164839387,-6.129220537332003e-06,0.02550590643659234,0.05424116551876068,0.09350129961967468,0.06548314198495474,-0.0014294801261350368,0.6025710311448148,0.03955513260936337,0.0393613561675896,0.06212849510484375,0.00020048608118526664,0.5764582209474362,0.05428115278482437,-0.0006237532511620503,0.626833850888677,GPT2-Medium,transformer.h.8.mlp.c_proj.weight,8,ffn_output,4194304
-0.11904494557529688,-0.06837200745940208,-0.03168404381722212,0.00011209887452423573,0.031866489443928,0.06853027455508709,0.11916838772594929,0.08304053222083607,-0.0002542631137828463,0.6078207798453786,0.05047869857479744,0.050468823531690306,0.07893587945727631,-0.0004681994067872538,0.5819338582911463,0.06845114100724459,-0.00048158914806466436,0.6379104769839061,GPT2-Medium,transformer.h.9.attn.c_attn.weight,9,attn_input,3145728
-0.09895816538482904,-0.05714771710336208,-0.026815372053533792,-1.9518713997968007e-05,0.026892540976405144,0.057182262651622295,0.09875195659697056,0.06991973225233108,8.571285684279909e-05,0.608009586270218,0.04254170609607762,0.04248202886165085,0.06569926819065586,-0.0005708986335801399,0.5781044981137243,0.05716498987749219,0.0006436017605691914,0.6297657414987108,GPT2-Medium,transformer.h.9.attn.c_proj.weight,9,attn_output,1048576
-0.1185316601768136,-0.06894366815686226,-0.03244925756007433,-5.7932516938308254e-05,0.03240001434460282,0.06893832609057426,0.11870336998254061,0.08263663490323622,0.0008601321262782406,0.5996357656488979,0.049502142747527594,0.04960162093417338,0.07881111471215263,0.0013347483440669852,0.5755983482880334,0.06894099712371826,0.0008015765088970415,0.6251206301285493,GPT2-Medium,transformer.h.9.mlp.c_fc.weight,9,ffn_input,4194304
-0.10011366568505764,-0.057940165512263775,-0.02718219719827175,4.640766383090522e-05,0.02723139268346131,0.058055768720805645,0.10019681416451931,0.07045984076822898,-0.000710614761806102,0.6055746665589913,0.04270225078664644,0.042635138371393315,0.0665225425909739,-0.00038602672450537007,0.5775433686838651,0.05799796711653471,0.00019645413462744497,0.6288879473770813,GPT2-Medium,transformer.h.9.mlp.c_proj.weight,9,ffn_output,4194304
-0.12159876804798841,-0.069847472012043,-0.03251248365268111,-2.1616015146719292e-05,0.03250200999900699,0.06990140117704868,0.12150713708251715,0.08476167942215405,-7.177332719328381e-05,0.6071738424194874,0.05148067504713206,0.05144947412222409,0.0806079312460497,-0.0003741010074080273,0.5816511844396071,0.06987443659454584,0.0006952556616871996,0.6371837118065531,GPT2-Medium,transformer.h.10.attn.c_attn.weight,10,attn_input,3145728
-0.09954885765910149,-0.05750142317265272,-0.02705411263741553,-7.184542482718825e-05,0.026885753264650702,0.057363332249224186,0.09946756716817617,0.07041399048632901,0.0003273086995679544,0.6093396512875252,0.04288456768829442,0.042927505129111254,0.06614242016803473,0.00019275763977384623,0.5790438143552064,0.057432377710938454,4.8752345358448345e-05,0.6315103287878522,GPT2-Medium,transformer.h.10.attn.c_proj.weight,10,attn_output,1048576
-0.1177453575655818,-0.0685227308422327,-0.03232105914503336,-0.00017230171943083405,0.03212015051394701,0.06845670938491821,0.11778648290783167,0.08210234076950623,0.0015610066035660218,0.5995524734338448,0.049161785974900854,0.04928753699123085,0.07824503374285996,0.0016472400135879365,0.5752735879397392,0.06848972011357546,0.002033750328408472,0.6245120819982769,GPT2-Medium,transformer.h.10.mlp.c_fc.weight,10,ffn_input,4194304
-0.10224385000765324,-0.059194888919591904,-0.027666402980685234,6.22745938017033e-05,0.027779689757153392,0.05919132102280855,0.10217901784926653,0.07186243714706554,-0.0012377583868890553,0.6056654204273255,0.04360392497016897,0.04344526144505044,0.06785430773743428,-0.0006368370596680905,0.577627414044805,0.05919310497120023,-0.0010821960129401263,0.6291981776913215,GPT2-Medium,transformer.h.10.mlp.c_proj.weight,10,ffn_output,4194304
-0.11850572563707829,-0.06863781623542309,-0.03215364599600434,1.6352732018276583e-05,0.03220125753432512,0.06861613318324089,0.11841173470020294,0.08269686598617969,-0.00020493307283652078,0.6025855561827042,0.04985381823814455,0.04981005573155273,0.07866364909568802,-0.000360067753737617,0.5773718872426714,0.06862697470933199,-0.0003962619396316979,0.6286251052805278,GPT2-Medium,transformer.h.11.attn.c_attn.weight,11,attn_input,3145728
-0.10420807916671038,-0.06022335961461067,-0.0283042024821043,0.00013212079647928476,0.028415619861334562,0.06036899145692587,0.10419397428631783,0.0733485951863545,-0.0014046864053292192,0.6053240063493702,0.04444572211715811,0.044353608879446366,0.06927261565579101,-0.0019060427954679816,0.5776974899408721,0.06029617553576827,-0.0009835594844072,0.628904859063615,GPT2-Medium,transformer.h.11.attn.c_proj.weight,11,attn_output,1048576
-0.11875297129154205,-0.06935961917042732,-0.032859425991773605,-0.0003810516936937347,0.03210956556722522,0.06865496188402176,0.11815717350691557,0.08250847914477447,0.0004380007099092645,0.5982948135157663,0.04932916752657797,0.049399622760206686,0.0787010308704339,0.0006682782458229164,0.5744138272254987,0.06900729052722454,0.00041623211506357146,0.6229093764072113,GPT2-Medium,transformer.h.11.mlp.c_fc.weight,11,ffn_input,4194304
-0.1053388137370348,-0.061068505980074406,-0.0286789839155972,-1.3771913813798164e-06,0.02869655005633831,0.061107962392270565,0.10531339887529612,0.07387055388549743,-4.306732474995817e-05,0.6035574695370601,0.044601523844145084,0.04456872530871867,0.06996628787601367,-0.00016336699271518848,0.5767112571127252,0.061088234186172485,0.000345490383878812,0.6272757785618317,GPT2-Medium,transformer.h.11.mlp.c_proj.weight,11,ffn_output,4194304
-0.12079307157546282,-0.06973015516996384,-0.032559209037572145,-6.777977250749245e-05,0.03249898925423622,0.06972155347466469,0.12082522828131914,0.08418424717064188,0.0003740091937830269,0.6046709410120273,0.05089342022083393,0.05091411568928833,0.08014075964456424,0.0007412775039930466,0.5795396337272406,0.06972585432231426,0.0009104072725230576,0.6330510514392841,GPT2-Medium,transformer.h.12.attn.c_attn.weight,12,attn_input,3145728
-0.10499690007418394,-0.06079743057489395,-0.028493818594142795,-4.920452010992449e-05,0.028588318964466453,0.06094713136553764,0.10528007242828608,0.07366400512314614,0.0015153185091186013,0.6041387867362368,0.04449022873833037,0.0445163366241285,0.06982352578779683,0.002197061697727743,0.5776694989332659,0.0608722809702158,0.0020379541139992656,0.6291650013033744,GPT2-Medium,transformer.h.12.attn.c_proj.weight,12,attn_output,1048576
-0.11797899100929499,-0.06880403496325016,-0.03243786096572876,3.8752708860556595e-05,0.03247615648433566,0.06888002716004848,0.11807229649275541,0.08220386531626689,8.785883721496627e-05,0.5972627065082188,0.049082932211423784,0.04911167395703753,0.0784409738262184,-0.0001070917643564766,0.5737047808456496,0.06884203106164932,-1.099053078077757e-05,0.6214854043844572,GPT2-Medium,transformer.h.12.mlp.c_fc.weight,12,ffn_input,4194304
-0.10788349993526936,-0.06259317323565483,-0.02930238237604499,-2.2469786927103996e-05,0.029331777477636933,0.06268510408699512,0.10794404149055481,0.07554138037946401,0.0004361036236818199,0.6032411292291789,0.045564409456958395,0.045574925750319226,0.0716035686491523,0.000463850071269432,0.5765808157229233,0.06263913866132498,0.001092531188324028,0.627376848291488,GPT2-Medium,transformer.h.12.mlp.c_proj.weight,12,ffn_output,4194304
-0.12224405631422997,-0.07056252658367157,-0.03283011447638273,8.76416424944182e-06,0.03295293124392629,0.07062332704663277,0.12240147590637207,0.0852261488480548,0.0004968157339797132,0.6049592290041278,0.051553719606837946,0.05156297098938258,0.08111425332026556,0.0010001245351057575,0.579679381387497,0.07059292681515217,0.00030649058209203806,0.633429206613876,GPT2-Medium,transformer.h.13.attn.c_attn.weight,13,attn_input,3145728
-0.10341746918857098,-0.059851801954209805,-0.02800183673389256,0.0001310759034822695,0.02804304054006934,0.05984410084784031,0.10329634603112936,0.07243367007601285,-0.0011441270162074542,0.6043577789570818,0.04378151585325081,0.04377018808444752,0.06861053398461081,-0.0023191829938227692,0.5777148859496507,0.05984795140102506,-0.0022544874721427176,0.6293821861008505,GPT2-Medium,transformer.h.13.attn.c_proj.weight,13,attn_output,1048576
-0.11933975853025913,-0.06981313973665237,-0.033310947474092245,-0.0007579825178254396,0.03187747998163104,0.0685383789241314,0.11791750136762857,0.08255017605201861,0.0005404992205821346,0.5974084674943945,0.04932588164937243,0.04930646668388537,0.07882925309240818,7.327197797374659e-05,0.5738758724866841,0.06917575933039188,0.0017434157966946012,0.62185378992496,GPT2-Medium,transformer.h.13.mlp.c_fc.weight,13,ffn_input,4194304
-0.11125617194920778,-0.06467228941619396,-0.030319646932184696,-7.12976020622591e-06,0.03038113727234304,0.06478232145309448,0.11127263400703669,0.07790217508941595,0.0005744688342478613,0.6019134604702538,0.046870268827254744,0.04691046674520519,0.07384744359296747,0.00011989447156917472,0.5753810709734692,0.06472730543464422,0.0009601168817267583,0.6250376895231489,GPT2-Medium,transformer.h.13.mlp.c_proj.weight,13,ffn_output,4194304
-0.119812723249197,-0.06949234753847122,-0.0325272805057466,0.000149668674566783,0.03277398878708482,0.0697387084364891,0.11990938987582922,0.08351148316649427,-0.0006187916134940404,0.6006989932666178,0.050192563895357985,0.05013796383327244,0.07957600441295654,-0.0010366606012818561,0.5761385662813435,0.06961552798748016,-0.00038049306417104346,0.6263719060766267,GPT2-Medium,transformer.h.14.attn.c_attn.weight,14,attn_input,3145728
-0.10430830344557762,-0.0606501717120409,-0.028440411435440183,-6.893073077662848e-05,0.02848013606853783,0.060461110435426235,0.10416044108569622,0.07291061977288255,0.00024283467644973874,0.601731098519506,0.04388530506518494,0.043859869594164325,0.06924316397635266,0.0010924457815391169,0.5758563667821741,0.06055564107373357,-0.0004227501695429768,0.6256568105800754,GPT2-Medium,transformer.h.14.attn.c_proj.weight,14,attn_output,1048576
-0.11933576688170433,-0.06985951028764248,-0.03333580447360873,-0.0005732518038712442,0.03226899588480592,0.06885863468050957,0.11831709183752537,0.08263919762128503,0.0004187765283517717,0.5958738897992107,0.04925524196980996,0.04922983830315164,0.07904208591207862,0.0005239530663749479,0.5731265461775139,0.06935907248407602,0.0010498121975536154,0.6201353773881388,GPT2-Medium,transformer.h.14.mlp.c_fc.weight,14,ffn_input,4194304
-0.11707358807325363,-0.06798822246491909,-0.031885042786598206,1.659103963902453e-05,0.03193796752020717,0.06802207604050636,0.11709940526634455,0.08207923264883839,0.00018171530261184136,0.6028615886033938,0.04947111138821696,0.04949372178383555,0.07774592674104497,5.7543708900819165e-05,0.5760930344344294,0.06800514925271273,4.937099003549344e-06,0.6262392807923937,GPT2-Medium,transformer.h.14.mlp.c_proj.weight,14,ffn_output,4194304
-0.11922570411115885,-0.06938604265451431,-0.03268468892201781,-2.690114160941448e-05,0.03258369630202651,0.06943173334002495,0.1191843431442976,0.08297119873034284,-6.208346313001915e-05,0.5986174272854526,0.04966582511058553,0.04967018593491016,0.07917496818117797,-0.0004787387441850799,0.5747479401787421,0.06940888799726963,0.0007167163428218166,0.6236292895162904,GPT2-Medium,transformer.h.15.attn.c_attn.weight,15,attn_input,3145728
-0.10905172396451235,-0.06316006928682327,-0.02958511747419834,5.220878301770426e-05,0.029733288334682584,0.06331218965351582,0.1091504069045186,0.07640282694218245,0.00012144249973492843,0.6033199535616117,0.046118488485674514,0.046072211519792246,0.07245213651913218,3.217711174716448e-05,0.5771189741013092,0.06323612947016954,0.00037717995279611,0.6281366617129075,GPT2-Medium,transformer.h.15.attn.c_proj.weight,15,attn_output,1048576
-0.11967367120087147,-0.07027450017631054,-0.03351943101733923,-0.000680215482134372,0.032197438180446625,0.06894340552389622,0.1184473130851984,0.08278347550032215,-5.008220891176724e-05,0.5955233017434218,0.049324167571145605,0.04927480974834943,0.07913471863139421,0.0007248087693720746,0.5724827724534204,0.06960895285010338,0.0002107222609539552,0.6191880068198296,GPT2-Medium,transformer.h.15.mlp.c_fc.weight,15,ffn_input,4194304
-0.12305634934455156,-0.07151555828750134,-0.03349642641842365,-2.8457878215704113e-05,0.03358426224440336,0.0716213546693325,0.12322884798049927,0.08635151373494988,0.0007658363266303986,0.6030839568267512,0.05205816540151066,0.052096259760995585,0.08172797900624573,0.0012190954333163911,0.5758822534610569,0.07156845647841692,0.0011367587500762076,0.6259898476232576,GPT2-Medium,transformer.h.15.mlp.c_proj.weight,15,ffn_output,4194304
-0.12107996549457312,-0.0703950747847557,-0.03303766017779708,-2.5263026145694312e-05,0.03287755837664008,0.07031142339110374,0.12110824417322874,0.08414497983533441,-6.497665826066456e-05,0.5998234123837533,0.05044003221678619,0.05050422566279858,0.08036216103937477,-4.0538934458642685e-05,0.5760801293795474,0.07035324908792973,-0.00023542154619733734,0.6263853958367052,GPT2-Medium,transformer.h.16.attn.c_attn.weight,16,attn_input,3145728
-0.11274699307978153,-0.06543179415166378,-0.030666970182210207,5.795245851913933e-05,0.030709300190210342,0.06537524424493313,0.11256002821028233,0.07898075711528577,-0.0008248231178114207,0.6034511833793548,0.04770314895271663,0.04761891373811655,0.07480447477428243,-0.0013107913021847511,0.5762961040991577,0.06540351919829845,-0.001318391012309756,0.6266128830950894,GPT2-Medium,transformer.h.16.attn.c_proj.weight,16,attn_output,1048576
-0.11993431951850653,-0.07036366313695908,-0.033549705520272255,-0.0005979779525659978,0.03242483036592603,0.06925016641616821,0.11877200286835432,0.08294324358429601,0.00046082569565303495,0.5951253372102269,0.04934610751676918,0.049377144098059135,0.07935186446411535,0.00023509474166466643,0.5722172012600748,0.06980691477656364,0.0005906233258199857,0.6186055745821831,GPT2-Medium,transformer.h.16.mlp.c_fc.weight,16,ffn_input,4194304
-0.13004814833402634,-0.07543092966079712,-0.03531752293929458,8.593982420279644e-05,0.035469514317810535,0.07552625425159931,0.13006485998630524,0.0911766995421437,-0.0003818001365927215,0.6035659839533438,0.05503994373270782,0.05502236501283688,0.08634822111343965,-0.0005386021246943082,0.5765239071307925,0.07547859195619822,-0.0005071309335488576,0.6270849990587273,GPT2-Medium,transformer.h.16.mlp.c_proj.weight,16,ffn_output,4194304
-0.12051410973072052,-0.0703002754598856,-0.03300036583095789,4.682940380007494e-05,0.03310622414574027,0.07020881399512291,0.12045029457658529,0.08378406937330901,-0.0005425348570413121,0.5975462434712832,0.050101093435900614,0.05002861839761577,0.08002435049274936,-0.00010244197317744048,0.5740011200823258,0.07025454472750425,-0.0013174967760510164,0.6222295476001847,GPT2-Medium,transformer.h.17.attn.c_attn.weight,17,attn_input,3145728
-0.11450991965830326,-0.06660866364836693,-0.03132286434993148,3.5654371458804235e-05,0.03124353662133217,0.06659398972988129,0.11449456680566072,0.08027558814430476,-0.00036620852795422453,0.6020595469049437,0.048298938284953616,0.04836243016642238,0.07603841944364831,-0.0008875922237324182,0.5753208423929915,0.06660132668912411,-0.0006455026174222652,0.6247551429027292,GPT2-Medium,transformer.h.17.attn.c_proj.weight,17,attn_output,1048576
-0.11989832017570734,-0.07026726566255093,-0.03335230750963092,-0.0003544438804965466,0.0327885658480227,0.06973002292215824,0.11943478044122458,0.08317454606704999,0.0010084786875435479,0.5948917563097258,0.04944545366533934,0.0495142499148438,0.07955341809429228,0.0013013148214184183,0.5721757753744594,0.06999864429235458,0.0012260596068369555,0.6185556485063053,GPT2-Medium,transformer.h.17.mlp.c_fc.weight,17,ffn_input,4194304
-0.1347387358546257,-0.07828452065587044,-0.03669140115380287,1.0233169177809032e-05,0.03674462577328086,0.07829593494534492,0.1349028665572405,0.0945217456940697,0.0002989009528020597,0.6031738950473633,0.05698224065614889,0.05704385837778781,0.08950899710180238,0.0007644092376606543,0.5762262464098254,0.07829022780060768,-5.781084776113334e-05,0.6265327774511199,GPT2-Medium,transformer.h.17.mlp.c_proj.weight,17,ffn_output,4194304
-0.12088363617658615,-0.0702538713812828,-0.03291516611352563,1.7312712770944927e-05,0.03298636805266142,0.0703667588531971,0.12097507249563932,0.08410853210625607,6.64432769562333e-05,0.5996972099223676,0.050442835739019455,0.05043646833055584,0.08025493350578472,0.00019257091615719002,0.5756901060991816,0.07031031511723995,0.000556547401628782,0.6256449505760147,GPT2-Medium,transformer.h.18.attn.c_attn.weight,18,attn_input,3145728
