O1,O2,O3,O4,O5,O6,O7,H_exact,H_L_exact,H_R_exact,G_exact,K_exact,model,param,layer,type,shape,n
-0.0264892578125,-0.0133209228515625,-0.003810882568359375,0.004642486572265625,0.0131378173828125,0.0229034423828125,0.03643798828125,0.02201669279232495,0.013161164391660965,0.013541967041476742,0.010428398031811415,0.6064292145286793,OPT-125M,model.decoder.layers.11.fc1.weight,11,ffn_input,"(3072, 768)",2359296
-0.033966064453125,-0.0193328857421875,-0.00899505615234375,4.455447196960449e-05,0.009033203125,0.019378662109375,0.033935546875,0.02414716737234812,0.014907539935090123,0.014934137381816173,-0.00026504156918350056,0.6179125869454813,OPT-125M,model.decoder.layers.11.fc2.weight,11,ffn_output,"(768, 3072)",2359296
-0.032867431640625,-0.0174713134765625,-0.0078582763671875,3.108382225036621e-05,0.00791168212890625,0.0175933837890625,0.032806396484375,0.02375402740805536,0.01559645806049014,0.015568833608927822,-0.0004744792002300057,0.6560001622893078,Pythia-160M,gpt_neox.layers.0.attention.query_key_value.weight,0,attn_input,"(2304, 768)",1769472
-0.0207977294921875,-0.01195526123046875,-0.005584716796875,2.5391578674316406e-05,0.005603790283203125,0.01195526123046875,0.020751953125,0.014574944441442817,0.008857298934078469,0.008841873675722329,-0.0016558234009491277,0.6071780472615202,Pythia-160M,gpt_neox.layers.0.attention.dense.weight,0,attn_output,"(768, 768)",589824
-0.032958984375,-0.0191650390625,-0.00896453857421875,5.9098005294799805e-05,0.00908660888671875,0.0192413330078125,0.032958984375,0.022853902220756735,0.013666642035281661,0.013627097281641909,-0.0007443332664685681,0.5971352080988256,Pythia-160M,gpt_neox.layers.0.mlp.dense_h_to_4h.weight,0,ffn_input,"(3072, 768)",2359296
-0.0210723876953125,-0.01230621337890625,-0.00579071044921875,3.0279159545898438e-05,0.00583648681640625,0.0123443603515625,0.021087646484375,0.014646181713134056,0.00872928103429465,0.008714285142582115,-0.0009905334945638127,0.5954987626991591,Pythia-160M,gpt_neox.layers.0.mlp.dense_4h_to_h.weight,0,ffn_output,"(768, 3072)",2359296
-0.03314208984375,-0.0182037353515625,-0.00829315185546875,1.4901161193847656e-06,0.008331298828125,0.0182037353515625,0.033233642578125,0.02358424740446531,0.015015602964382513,0.015017081012034451,0.0003368419596523419,0.6367106709271279,Pythia-160M,gpt_neox.layers.1.attention.query_key_value.weight,1,attn_input,"(2304, 768)",1769472
-0.02001953125,-0.01169586181640625,-0.0054931640625,1.4394521713256836e-05,0.005519866943359375,0.01166534423828125,0.020050048828125,0.014034786465243896,0.00842803813955268,0.008421294459670511,-0.000812460748939516,0.6002703582612144,Pythia-160M,gpt_neox.layers.1.attention.dense.weight,1,attn_output,"(768, 768)",589824
-0.0340576171875,-0.019866943359375,-0.00934600830078125,-2.3245811462402344e-06,0.0093231201171875,0.01983642578125,0.034027099609375,0.0237049463538723,0.014178538896793661,0.014172982537041448,-0.00046111774553992134,0.5980085550626816,Pythia-160M,gpt_neox.layers.1.mlp.dense_h_to_4h.weight,1,ffn_input,"(3072, 768)",2359296
-0.019805908203125,-0.01155853271484375,-0.005451202392578125,-1.761317253112793e-05,0.00543975830078125,0.0115509033203125,0.0198211669921875,0.013833938051448058,0.008271595127805793,0.008285194437677192,0.0009819658319696093,0.5984120177460934,Pythia-160M,gpt_neox.layers.1.mlp.dense_4h_to_h.weight,1,ffn_output,"(768, 3072)",2359296
-0.03338623046875,-0.0186309814453125,-0.0085906982421875,-7.927417755126953e-06,0.0085601806640625,0.0186309814453125,0.033477783203125,0.02383200946601223,0.014985064755033537,0.015044936320794199,0.0011245586437737894,0.6300350190497932,Pythia-160M,gpt_neox.layers.2.attention.query_key_value.weight,2,attn_input,"(2304, 768)",1769472
-0.02398681640625,-0.01401519775390625,-0.00661468505859375,-3.9696693420410156e-05,0.006591796875,0.01403045654296875,0.02398681640625,0.016684703264218115,0.009926272392837238,0.009967045437158591,0.00268219146356978,0.5961543791030101,Pythia-160M,gpt_neox.layers.2.attention.dense.weight,2,attn_output,"(768, 768)",589824
